Place Name,Review Name,Relative Publish Time Description,Rating,Text,Original Text,Author Display Name,Author URI,Author Photo URI,Publish Time
Que Pasa Lviv,places/ChIJo7z82SvdOkcRkzThVwHYUA8/reviews/ChdDSUhNMG9nS0VJQ0FnSURtZ29ta3lBRRAB,2 years ago,5,"Great atmosphere, amazing food and drinks. Charming stuff will give you true feelings of real Latina vibe. Definitely must visit.","Great atmosphere, amazing food and drinks. Charming stuff will give you true feelings of real Latina vibe. Definitely must visit.",Anastasia Belonozhko,https://www.google.com/maps/contrib/105831209817662920137/reviews,https://lh3.googleusercontent.com/a-/ALV-UjVrbo-scC-AhFNC0kKteJYcUKWl3JKj25T0qP-Q1ET0Op-Q4ZLf=s128-c0x00000000-cc-rp-mo,2022-01-22T17:00:11Z
Red Monkey · Ramen Shop,places/ChIJ3b1FZALnOkcR1vs7yI0MzXA/reviews/ChZDSUhNMG9nS0VJQ0FnSUR4aUtHQ0F3EAE,10 months ago,5,"Hey folks,
With all responsibility I can say, that Red Monkey is the best place with best Ramen in whole Lviv! I’ve tried all types and they are amazing!","Hey folks,
With all responsibility I can say, that Red Monkey is the best place with best Ramen in whole Lviv! I’ve tried all types and they are amazing!",Grettel Gunden,https://www.google.com/maps/contrib/101168558068530878414/reviews,https://lh3.googleusercontent.com/a-/ALV-UjXAKnEFJRhPNE8XN2HMspeE03GV69LRVTi5IdkqMOnQetGIpqTXiw=s128-c0x00000000-cc-rp-mo,2023-05-31T12:23:24Z
Red Monkey · Ramen Shop,places/ChIJ3b1FZALnOkcR1vs7yI0MzXA/reviews/ChZDSUhNMG9nS0VJQ0FnSURwbzdITkpBEAE,7 months ago,5,"4.7/5 phenomenal ramen shop. I had the Tori Paitan ramen (chicken ramen) for 192 UAH and it was so tasty, especially the chicken. The egg wasn't all the special but the broth was very rich and creamy, as should tori paitan should be. Overall very good ramen shop and highly recommend!","4.7/5 phenomenal ramen shop. I had the Tori Paitan ramen (chicken ramen) for 192 UAH and it was so tasty, especially the chicken. The egg wasn't all the special but the broth was very rich and creamy, as should tori paitan should be. Overall very good ramen shop and highly recommend!",Alishah Jamal (AJ),https://www.google.com/maps/contrib/100533899891350843028/reviews,https://lh3.googleusercontent.com/a-/ALV-UjVAAgEAV0FOgPtLEXp7aPTh8AW9pvxM8BZsmQ-kOUOSNFcMHHe02Q=s128-c0x00000000-cc-rp-mo-ba6,2023-08-28T06:52:12Z
Red Monkey · Ramen Shop,places/ChIJ3b1FZALnOkcR1vs7yI0MzXA/reviews/ChdDSUhNMG9nS0VJQ0FnSUN0Nk9ybjlBRRAB,2 months ago,5,Very atmospheric place with tasty Ramen and good service. Recommend it to everyone who loves Ramen ;),Very atmospheric place with tasty Ramen and good service. Recommend it to everyone who loves Ramen ;),Yarko Naumko,https://www.google.com/maps/contrib/114246038485187032617/reviews,https://lh3.googleusercontent.com/a-/ALV-UjXVM_ryMbBSPhKZc3uRNkpqnSTMjQbrMTUjsb_Sf-FqrZsJhEIm=s128-c0x00000000-cc-rp-mo,2024-01-28T14:46:52Z
Red Monkey · Ramen Shop,places/ChIJ3b1FZALnOkcR1vs7yI0MzXA/reviews/ChdDSUhNMG9nS0VJQ0FnSUNwa3REMTRnRRAB,8 months ago,5,"Ramen is excellent, big portions, served very hot, noodles are just right doneness.

PSA: This is a self-order place at the counter, it’s not indicated anywhere.","Ramen is excellent, big portions, served very hot, noodles are just right doneness.

PSA: This is a self-order place at the counter, it’s not indicated anywhere.",Oleksii Shtanko,https://www.google.com/maps/contrib/104951834654928287613/reviews,https://lh3.googleusercontent.com/a-/ALV-UjU1ZwYhhvUgQl1XMlhjcUD2h2lLzPFeMj2JB0ltGkHFV0_mWiBJ=s128-c0x00000000-cc-rp-mo,2023-07-31T17:32:20Z
Red Monkey · Ramen Shop,places/ChIJ3b1FZALnOkcR1vs7yI0MzXA/reviews/ChZDSUhNMG9nS0VJQ0FnSUNaMDRqUkVnEAE,6 months ago,5,"Authentic ramen shop. A little bit long wait time, yet worth waiting.","Authentic ramen shop. A little bit long wait time, yet worth waiting.",Iryna Yarova,https://www.google.com/maps/contrib/110918702485700967455/reviews,https://lh3.googleusercontent.com/a-/ALV-UjU7r4g4LmaLqyNUGMXXy2gpHUCdE0j-cGMFxp0XTBX-ybdWmQqsuA=s128-c0x00000000-cc-rp-mo-ba3,2023-09-17T13:05:31Z
Mangal Garden,places/ChIJs6rq7wnnOkcRkQVqIVPaCpM/reviews/ChZDSUhNMG9nS0VJQ0FnSURNaWFHWld3EAE,4 years ago,2,"Like some here said thrlere is no lamb no borsh soup... half of the menu not avalible... well really a big disappointment. The service was fine no issue at all, but the whole missing menu was really bad for that restaurant image. I had a big expectation... but no. I am really hope that the owner will take my review as an improvement and not just a bad review. As for the food i had was good really good.","Like some here said thrlere is no lamb no borsh soup... half of the menu not avalible... well really a big disappointment. The service was fine no issue at all, but the whole missing menu was really bad for that restaurant image. I had a big expectation... but no. I am really hope that the owner will take my review as an improvement and not just a bad review. As for the food i had was good really good.",David Handros,https://www.google.com/maps/contrib/117429402365437871040/reviews,https://lh3.googleusercontent.com/a-/ALV-UjWEvp-yzhqv_s_5rplCw-NA8tv4YmuyE5nZfhjx2-UFv9jpQzTJRA=s128-c0x00000000-cc-rp-mo-ba5,2020-01-03T13:23:45Z
Mangal Garden,places/ChIJs6rq7wnnOkcRkQVqIVPaCpM/reviews/ChdDSUhNMG9nS0VJQ0FnSUN3OFBQX19BRRAB,5 years ago,2,"I give one star for the somewhat ok design. I give the second star for the Borsch, which I really enjoyed, hower i had to waite 30 minutes for a salmon that was 200% oversalted. It tasted like they put a pound of salt on it. I paid for it anyway, but got very upset I had to look for another place to dinner.","I give one star for the somewhat ok design. I give the second star for the Borsch, which I really enjoyed, hower i had to waite 30 minutes for a salmon that was 200% oversalted. It tasted like they put a pound of salt on it. I paid for it anyway, but got very upset I had to look for another place to dinner.",Katrina Kudar,https://www.google.com/maps/contrib/107768932079557229846/reviews,https://lh3.googleusercontent.com/a-/ALV-UjWAYhzGucQGG--RU-sCu0e071vVxMNYg6RvQT-tgnVHRgz4pqRE=s128-c0x00000000-cc-rp-mo,2018-08-11T18:47:46Z
Mangal Garden,places/ChIJs6rq7wnnOkcRkQVqIVPaCpM/reviews/ChZDSUhNMG9nS0VJQ0FnSURBNnNDNE5REAE,7 years ago,1,"You have mentioned Armenian cuisine, but menu with full of Azerbaijanian, Ozbek and other dishes not single armenian! First ""Nar Sherab"" sous, its name even Azerbaijanian, Nar -  Pomegranate, Sherab - wine! Ozbek plov and etc! :)","You have mentioned Armenian cuisine, but menu with full of Azerbaijanian, Ozbek and other dishes not single armenian! First ""Nar Sherab"" sous, its name even Azerbaijanian, Nar -  Pomegranate, Sherab - wine! Ozbek plov and etc! :)",Rahman Mammadov,https://www.google.com/maps/contrib/101819889551966052866/reviews,https://lh3.googleusercontent.com/a/ACg8ocID9wm9fnHyv7i5jXciJ4WeX_N9XNn_7xp136MpdVqb1YQy9zbV=s128-c0x00000000-cc-rp-mo,2017-04-01T16:26:28Z
Mangal Garden,places/ChIJs6rq7wnnOkcRkQVqIVPaCpM/reviews/ChRDSUhNMG9nS0VJQ0FnSUNtcTV3QxAB,2 years ago,5,"Great food, very nice staff. Totally recommended
PS: I recommend Rack of Lamb ;)","Great food, very nice staff. Totally recommended
PS: I recommend Rack of Lamb ;)",Khaled Masmoudi,https://www.google.com/maps/contrib/112992126683689614484/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUW29tjWiPPRbQd5n-L_eGJDaatXqAmjADj_lbGCITOdwAvy8n5=s128-c0x00000000-cc-rp-mo-ba4,2022-01-09T19:07:31Z
Mangal Garden,places/ChIJs6rq7wnnOkcRkQVqIVPaCpM/reviews/ChZDSUhNMG9nS0VJQ0FnSURncThLbUt3EAE,6 years ago,5,"Quite good and tasty, definitely one of the better ones in Victoria Gardens","Quite good and tasty, definitely one of the better ones in Victoria Gardens",Oleg Gut,https://www.google.com/maps/contrib/101838502302408166547/reviews,https://lh3.googleusercontent.com/a/ACg8ocLx0w0qL2KVCEfp2FLWHbVBHxWwOInu_pq9fmIDaxGZzFCRlA=s128-c0x00000000-cc-rp-mo-ba3,2017-08-14T03:21:42Z
Corks and Crumbs,places/ChIJdS-dQW3dOkcRxHqnd2MOtnU/reviews/ChdDSUhNMG9nS0VJQ0FnSUM5aWYtUS13RRAB,a month ago,5,"This place charmed me with its atmosphere and the beauty of the street. Small and cozy tables are located on the terrace in summer. I came for breakfast early in the morning, the cafe was just opening. I was the first customer, but in just a couple of minutes 30% of the tables were filled with people. I ordered breakfast and coffee, it was prepared very quickly. I was pleasantly surprised.
I wasn’t in the middle of the cafe, but I think it’s also very cozy there, just like outside. It was cool early in the morning, the waiter took care of me and brought me a blanket.
The waiter did not bother me, as is sometimes customary. I liked it all very much. I’m really looking forward to the summer so I can go to this cafe again and enjoy the moment. Thank you.","This place charmed me with its atmosphere and the beauty of the street. Small and cozy tables are located on the terrace in summer. I came for breakfast early in the morning, the cafe was just opening. I was the first customer, but in just a couple of minutes 30% of the tables were filled with people. I ordered breakfast and coffee, it was prepared very quickly. I was pleasantly surprised.
I wasn’t in the middle of the cafe, but I think it’s also very cozy there, just like outside. It was cool early in the morning, the waiter took care of me and brought me a blanket.
The waiter did not bother me, as is sometimes customary. I liked it all very much. I’m really looking forward to the summer so I can go to this cafe again and enjoy the moment. Thank you.",Dina Farba,https://www.google.com/maps/contrib/105768045889800694307/reviews,https://lh3.googleusercontent.com/a-/ALV-UjVw8ukswMwA_pWeZupIQMKmx5yuFvJcSc83JmP_tLap4g1MxHnq=s128-c0x00000000-cc-rp-mo-ba4,2024-03-06T21:25:39Z
Corks and Crumbs,places/ChIJdS-dQW3dOkcRxHqnd2MOtnU/reviews/ChZDSUhNMG9nS0VJQ0FnSUM5alBqOFBBEAE,a month ago,1,"We ordered a breakfast and asked to replace the poached eggs by scrambled ones, as we are not eating pure yolks, which is easier to prepare. We have waited for 15 min, and only after the waitress informed us that they can’t do it without explaining why. To my question why they can’t prepare the scrambled eggs, I didn’t receive any explanation. We wanted to speak to someone from the kitchen or administrator, but nobody came.
Terrible service, not at all client oriented.
Don’t recommend this restaurant!
As a result, we enjoyed our breakfast in other lovely restaurant.","We ordered a breakfast and asked to replace the poached eggs by scrambled ones, as we are not eating pure yolks, which is easier to prepare. We have waited for 15 min, and only after the waitress informed us that they can’t do it without explaining why. To my question why they can’t prepare the scrambled eggs, I didn’t receive any explanation. We wanted to speak to someone from the kitchen or administrator, but nobody came.
Terrible service, not at all client oriented.
Don’t recommend this restaurant!
As a result, we enjoyed our breakfast in other lovely restaurant.",Yuriy,https://www.google.com/maps/contrib/111422640002612580656/reviews,https://lh3.googleusercontent.com/a/ACg8ocJ9vbBCQgaIXu3yjiG-YTNYKhf7ZUNLTdYxoibDbtz_WRxSdg=s128-c0x00000000-cc-rp-mo,2024-03-03T10:28:03Z
Corks and Crumbs,places/ChIJdS-dQW3dOkcRxHqnd2MOtnU/reviews/ChdDSUhNMG9nS0VJQ0FnSUN3LU5mR3VBRRAB,6 years ago,5,"Good place to taste cheese, olives, meat and beer or vine. Chill atmosphere and kind quick service. The street is full of cool pubs and bars and is the most popular in the city.","Good place to taste cheese, olives, meat and beer or vine. Chill atmosphere and kind quick service. The street is full of cool pubs and bars and is the most popular in the city.",Alina Rapp,https://www.google.com/maps/contrib/113746722830798800107/reviews,https://lh3.googleusercontent.com/a-/ALV-UjWDZYVFqyPfQu0dziLDXzMUpqE8Tie_Fp9Ra6kNIZeUgfR8n34k=s128-c0x00000000-cc-rp-mo-ba3,2017-09-10T16:26:03Z
Corks and Crumbs,places/ChIJdS-dQW3dOkcRxHqnd2MOtnU/reviews/ChZDSUhNMG9nS0VJQ0FnSUNDejUzM1Z3EAE,3 years ago,5,"Its like when you are not sure if you're crawing for breakfast, lunch or dinner - so you order their brekafast plate (which is available whole day) and you have it all+ drink+ oyster)) like in my dreams) my husband ordered shnitzel and he said it was the biggest sznitzel in his life .","Its like when you are not sure if you're crawing for breakfast, lunch or dinner - so you order their brekafast plate (which is available whole day) and you have it all+ drink+ oyster)) like in my dreams) my husband ordered shnitzel and he said it was the biggest sznitzel in his life .",Maria Bulbakh,https://www.google.com/maps/contrib/117515829278095371940/reviews,https://lh3.googleusercontent.com/a-/ALV-UjVUcpJEm--STueOeGyD028owxgbr4dtC0FLHaOfa-GFMoBoRtxW8Q=s128-c0x00000000-cc-rp-mo,2020-09-08T14:44:41Z
Corks and Crumbs,places/ChIJdS-dQW3dOkcRxHqnd2MOtnU/reviews/ChZDSUhNMG9nS0VJQ0FnSUNzMnFhb2RREAE,4 years ago,5,"Phenomenal place with great food, service and music. Real example of upgraded version of L’viv. One of my favs in this beautiful city.","Phenomenal place with great food, service and music. Real example of upgraded version of L’viv. One of my favs in this beautiful city.",Marko Markovic,https://www.google.com/maps/contrib/113370934273427819629/reviews,https://lh3.googleusercontent.com/a-/ALV-UjXFxhvEPygMnGQIXmiN9qwYZHgmJOB2h-P_plaJb-kPgkALFK88kw=s128-c0x00000000-cc-rp-mo-ba2,2020-01-29T18:15:34Z
OLD CITY ресторан піцерія,places/ChIJezv_ITClO0cRXYYVv1sWVDo/reviews/ChZDSUhNMG9nS0VJQ0FnSURacmZYbGN3EAE,6 months ago,1,"We ordered borscht with dumplings. On the website, it says that the portion is 400 grams, they respected it, but in fact it is only 340. But all the dumplings are undercooked

I add:
I consider this answer to the feedback incorrect
Why is the weight of each portion indicated in the menu? Is it possible that you do not pay attention to the quantity and weight when you order a product? Why do I have to pay extra for being underweight? You write like that about valuing work, I also work for the money that I use to pay for my orders
Showed your answer to my friend, he also laughed because he tried your borscht with dumplings and it was also terrible","Замовляли борщ з пельменями . На сайті пише, що порція 400 грам, поважили, а насправді лише 340. Та щей пельмені недоварені

Доповнюю:
Вважаю таку відповідь на відгук некоректною
Для чого вказується вага кожної порції в меню? Чи можливо ви коли замовляєте товар не звертаєте увагу на кількість і вагу? Чому я маю переплачувати за недобір ваги? Ви ж так пишете про цінування праці, я теж працюю на гроші, якими оплачую свої замовлення
Показала вашу відповідь своєму знайомому він теж посміявся, тому що пробував ваш борщ з пельменями і він був також жахливим",Diana Jeon,https://www.google.com/maps/contrib/107570414240666774589/reviews,https://lh3.googleusercontent.com/a/ACg8ocKb8-DsYB8AL063FeIk5nIcA3Ci7t7AaQ7PJhPS79i1fK28ag=s128-c0x00000000-cc-rp-mo,2023-10-06T15:11:58Z
OLD CITY ресторан піцерія,places/ChIJezv_ITClO0cRXYYVv1sWVDo/reviews/ChdDSUhNMG9nS0VJQ0FnSUNGNGZpeV9RRRAB,5 months ago,5,"We recommend! The Sambir district organization of the Red Cross Society of Ukraine has been cooperating with ""Old city"" for a long time. Everything is on time, quality service, very tasty cuisine and open to cooperation!","Рекомендуємо! Самбірська районна організація Товариства Червоного Хреста України, вже тривалий час співпрацює із «Old city». Все вчасно, якісне обслуговування, дуже смачна кухня та відкриті до співпраці!",Аня Коциловська,https://www.google.com/maps/contrib/102163740953286482249/reviews,https://lh3.googleusercontent.com/a-/ALV-UjXnJGVFcX2CHa_ll-XfZTMsq1oBKgd4f__fd9wuyr5w-7J8GBC4=s128-c0x00000000-cc-rp-mo,2023-10-28T14:49:21Z
OLD CITY ресторан піцерія,places/ChIJezv_ITClO0cRXYYVv1sWVDo/reviews/ChdDSUhNMG9nS0VJQ0FnSUNHNE9lOHVBRRAB,2 years ago,5,"A little away from the center. But beautiful and tasty. My colleague liked the dumplings with a bang, and I savored the “homemade” pasta. The girls waiters are positive and serve quickly. Recommended to visit when visiting the glorious town of Sambir :-)","Немного осторонь центра. Но красиво и вкусно. Коллеге зашли вареники на ура, а я посмаковал пасту ""собственного изготовления"". Девочки официанты позитивные и обслуживают быстро. Рекомендуется посетить при визите в славный городок Самбор :-)",Сергей Антонов,https://www.google.com/maps/contrib/104912782118518174089/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUGij2Jx0s4JKyupRt2BM0NgmZGZ-gKKIMiQ_AIVt_DQzVeow00=s128-c0x00000000-cc-rp-mo,2021-10-17T13:02:58Z
OLD CITY ресторан піцерія,places/ChIJezv_ITClO0cRXYYVv1sWVDo/reviews/ChdDSUhNMG9nS0VJQ0FnSUQ2ME8tUWdRRRAB,2 years ago,2,"Went there at lunchtime on Sunday. Everything was brought quickly, I took their pasta with bacon and chicken, the chicken turned out to be undercooked, I told this to the waitress, she shrugged her shoulders and just left, understanding the quality of service, I still tasted the pasta without chicken, it turned out to be delicious) The salad in the basket was normal.","Заїхали туди в обід в Неділю. Все принесли швидко, взяли їхню пасту з беконом та куркою, курка виявилась недовареною, розповіли це офіціантці, вона знизила плечима та просто пішла, зрозумівши якість обслуговування, я все ж розсмакував пасту без курки, виявилась смачною) Салат в корзинці був норм.",Igor Vladyka,https://www.google.com/maps/contrib/103142275334671134922/reviews,https://lh3.googleusercontent.com/a-/ALV-UjX4BeDHDJxoRy2EujYUri4IGEQU6gVBI_f6ID4eCD7l9C5AQf3e=s128-c0x00000000-cc-rp-mo-ba3,2021-09-18T14:41:09Z
OLD CITY ресторан піцерія,places/ChIJezv_ITClO0cRXYYVv1sWVDo/reviews/ChdDSUhNMG9nS0VJQ0FnSUNHOWRtYjN3RRAB,2 years ago,5,"A very good institution. Quite a varied menu. Everything that was eaten,,,,, was quite deliciously prepared. Ribs are enough and quite tasty. I recommend it to all gourmets. Prices are adequate. To be honest, I didn't think that somewhere in the Lviv region there could still be tastier ""Rubtsi"" than in Sambor. Thank you ""COOKS"" very, very tasty.
Well done!!!","Дуже хороший заклад. Досить різноманітне меню. Все що їли,,,,, досить смачно приготовлено. Рубці(флячки) досить і досить смачні. Рекомендую всім гурманам. Ціни адекватні. Якщо чесно, не думав, що десь у Львівській області ще можуть бути смачніші ""Рубці"" чим у Самборі. Дякую ""ПОВАРАМ"" дуже і дуже смачно.
Молодці!!!",Володимир К,https://www.google.com/maps/contrib/108905166109345230300/reviews,https://lh3.googleusercontent.com/a/ACg8ocIsleBexjZPZDN68PPTewyEFI6QHyRIxegZrvOIPfvQS0UUhQ=s128-c0x00000000-cc-rp-mo-ba4,2021-11-05T15:18:20Z
Honey.fish.sushi,places/ChIJmyoOiX3nOkcROjW83beeKXM/reviews/ChdDSUhNMG9nS0VJQ0FnSURsLWRLWG9BRRAB,4 months ago,1,"Long delivery - 1.5 hours. The baked roll arrived cold, and the taste was 1 out of 5.
There is a lot of filling in the rolls, but the taste is not bright or rich.
There is very little ginger compared to other deliveries.
The price is above average, but absolutely not justified considering all the previous points.
The roles are big, they look good, but that's all from the pros. Unfortunately, I did not enjoy the purchase😬
I do not recommend it, there are much better options for delivery.","Довга доставка - 1.5 год. Запечений рол приїхав холодний, і по смаку на 1 з 5.
В ролах багато начинки, але смак не є яскравий чи насичений.
Імбиру дуже мало, порівняно з іншими доставками.
Ціна вище середнього, але абсолютно не виправдана враховуючи всі попередні пункти.
Роли великі, гарно виглядають але це все з плюсів. На жаль, не насолодилась покупкою😬
Не рекомендую, є значно кращі варіанти на доставку.",Ольга Грицак,https://www.google.com/maps/contrib/109609201153193564256/reviews,https://lh3.googleusercontent.com/a-/ALV-UjW9Bz_oKyHI4S6NUfhdsTxCH81s6JkFcU5XZrdARHWhulUK0s8c2Q=s128-c0x00000000-cc-rp-mo-ba5,2023-12-02T19:40:45Z
Honey.fish.sushi,places/ChIJmyoOiX3nOkcROjW83beeKXM/reviews/ChdDSUhNMG9nS0VJQ0FnSURscFpTVXRRRRAB,4 months ago,5,"I am very surprised that, unlike Instagram, there are so few reviews of this delivery. They really have a lot to praise. First, fresh and high-quality products are always used. Secondly, it is impossible not to get aesthetic pleasure from these roles, it is clear that every time a soul is put in!) And most importantly, TASTE! The word ""unsurpassed"" is the most suitable here, because really since the first time these roles were tried, others compared to them... Well, others do not compare with them! You just have to try it)) Now no celebration is complete without our favorite roles ;) The price is a little higher than the average, but they are worth every hryvnia.","Дуже здивована, що на відміну від інстаграму, тут в цієї доставки так мало відгуків. Їх реально є за що похвалити. По-перше, завжди використані свіжі і якісні продукти. По-друге, від цих ролів не можливо не отримувати естетичне задоволення, видно, що кожного разу вкладено душу!) І головне, СМАК! Тут найбільше підходить слово ""неперевершений"", адже справді відколи вперше спробували ці роли, інші порівняно з ними... Ну не до порівняння інші з ними! Тут просто потрібно спробувати)) Тепер без наших улюблених ролів не обходиться жодне святкування ;) Ціна трохи вища за середньостатистичну, але вони варті кожної гривні.",Iryna K,https://www.google.com/maps/contrib/114355866606451707652/reviews,https://lh3.googleusercontent.com/a-/ALV-UjVfzpYROZCDe01Oxef3TMAQuVNsyLS1u550-Kfn5nopHNIdEsg=s128-c0x00000000-cc-rp-mo,2023-12-06T20:49:06Z
Honey.fish.sushi,places/ChIJmyoOiX3nOkcROjW83beeKXM/reviews/ChdDSUhNMG9nS0VJQ0FnSURWak5TVHZnRRAB,3 months ago,5,"Extremely tasty rolls!!!
A perfect combination of ingredients, all the components of the roll are felt) And Tuna ROll is my TOP #1
Unsurpassed taste and quality!!!
Everything is done down to the details, the packaging is very nice and high-quality, everything looks very aesthetic.
My friends and I order only this delivery and I only recommend it to EVERYONE, because I am sure that everyone will be satisfied!
EVERYTHING AT THE HIGHEST LEVEL: presentation, taste! one feels that everything is made with love
Thank you for such deliciousness!
I'm with you from the beginning :)
and who hasn't tried it yet - definitely try it!","Надзвичайно смачні роли !!!
Ідеальне поєднання інгредієнтів, відчуваються усі складові рола) А Tuna ROll – це мій ТОП №1
Неперевершений смак та якість !!!
Все зроблено до деталей , упаковка дуже гарна та якісна , виглядає дуже естетично все.
З друзями замовляємо тільки цю доставку і тільки її рекомендую  ВСІМ , адже впевнена , що всі будуть задоволені !
ВСЕ НА ВИЩОМУ РІВНІ : подача, смак! відчувається , що все зроблено з любов’ю
Дякую Вам за таку смакоту !
я з вами від самого початку :)
а хто ще не пробував - обов'язково спробуйте !",Марічка Дубницька,https://www.google.com/maps/contrib/114980102863383308623/reviews,https://lh3.googleusercontent.com/a-/ALV-UjW2P2WiE2wJaED88DV0tpTWfnUKShrMnt3CQ76cGzmpENHo3CGq=s128-c0x00000000-cc-rp-mo,2023-12-11T09:46:24Z
Honey.fish.sushi,places/ChIJmyoOiX3nOkcROjW83beeKXM/reviews/ChdDSUhNMG9nS0VJQ0FnSURsMThfZjVBRRAB,4 months ago,5,"Love this delivery!🔥
Huge sushi, a lot of fillings, good prices and unreal taste!😍
The best in Lviv, I have ordered several times, everything is always fast, beautiful and high quality!
I am sincerely grateful for your work!🤍","Обожнюю цю доставку !🔥
Величезні суші, дуже багато начинки, приємні ціни та нереальний смак!😍
Краща у Львові, неодноразово замовляла, все завжди швидко, красиво та якісно!
Щиро вдячна за Вашу роботу!🤍",Lena Suchik,https://www.google.com/maps/contrib/110891807896302397325/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUD4sXTBkn1Rmln_RXk5fSr1zLMwQ2GJR-NKUGblpPUFxaaJJE6=s128-c0x00000000-cc-rp-mo,2023-12-04T10:42:45Z
Honey.fish.sushi,places/ChIJmyoOiX3nOkcROjW83beeKXM/reviews/ChdDSUhNMG9nS0VJQ0FnSUNsNmFQdl9nRRAB,4 months ago,5,"The tastiest sushi in Lviv😋
A rich selection of rolls, the sushi itself is huge, there are many fish
Prices are above average, but these incredible sushi are worth every hryvnia)
The only minus is that it is not possible to place an order on the website, only via Viber or by phone :( despite this, 5 stars and a sincere recommendation ❣️","Найсмачніші суші Львова😋
Багатий вибір ролів, самі суші величезні, рибки багато🥰
Ціни вище середнього, але ці неймовірні суші варті кожної гривні)
Єдиний мінус - на сайті не можливо зробити замовлення, лише у вайбері або по телефону:( незважаючи на це, 5 зірочок і щира рекомендація ❣️",Наталія Кіт,https://www.google.com/maps/contrib/109813722746221205251/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUV1zSezBG1V8OXfwR9mvWIyhKjaWEbDHNZx7iF_vD9Vtolhae_=s128-c0x00000000-cc-rp-mo-ba4,2023-11-21T19:38:40Z
Мезе&Wine,places/ChIJZT17Y3fdOkcRrbA6xXK_JSY/reviews/ChdDSUhNMG9nS0VJQ0FnSURWbi1Ub3NRRRAB,3 months ago,5,"A very cool cafe with Greek cuisine. They took gyros with pork and peppers and tuna forshmak. Everything was very tasty. Special thanks for the very polite, friendly service. At the end, they also complimented the desserts, which only added to the already cool feeling","Дуже класне кафе з грецькою кухнею. Брали гірос зі свининою та перцями і форшмак з тунця. Все було дуже смачним. Особлива подяка за дуже ввічливе, дружнє обслуговування. Під завершення ще й дали компліменти десерти, що тільки доповнило і так круті відчуття",Taras Demchuk,https://www.google.com/maps/contrib/104507607237825786079/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUpxUV0mh8j4wupGn6munvM5UA0qC5E9s1WIQ5rmmEHKeBAGxY0Dw=s128-c0x00000000-cc-rp-mo-ba6,2023-12-19T08:40:53Z
Мезе&Wine,places/ChIJZT17Y3fdOkcRrbA6xXK_JSY/reviews/ChdDSUhNMG9nS0VJQ0FnSUNsaFpPRHBBRRAB,4 months ago,5,Very tasty and cozy. I recommend trying a set of snacks. And very tasty mussels with shrimps.,Дуже смачно і затишно. Рекомендую на пробу сет закусок. І дуже смачні мідії з креветками.,Александра Шеканова,https://www.google.com/maps/contrib/107552576693180180253/reviews,https://lh3.googleusercontent.com/a/ACg8ocIUJvufrCUUSDW90cCCfXHaF5TZqD08yIHwZ_Hzl9tSL_aVRg=s128-c0x00000000-cc-rp-mo,2023-11-22T16:49:10Z
Мезе&Wine,places/ChIJZT17Y3fdOkcRrbA6xXK_JSY/reviews/ChZDSUhNMG9nS0VJQ0FnSURWa2NIMERnEAE,3 months ago,5,"It was very tasty, the waitress was a cool girl, she offered us to move when the couches became vacant

My personal wish is fried chicken in a salad 😀","Дуже смачно, класна дівчина офіціант, запропонувала нам пересісти коли звільнилися диванчики

Моє особисте побажання піджарена курочка в салаті 😀",Irena Koshchenko,https://www.google.com/maps/contrib/115710586858099298453/reviews,https://lh3.googleusercontent.com/a-/ALV-UjWM9ocjRWzUVTbpvu8y-gDDGRLUAZjgQnDODIBXk3DYdh1dP0k=s128-c0x00000000-cc-rp-mo-ba2,2023-12-13T14:31:11Z
Мезе&Wine,places/ChIJZT17Y3fdOkcRrbA6xXK_JSY/reviews/ChZDSUhNMG9nS0VJQ0FnSUNsa2Y2QUlnEAE,4 months ago,5,"Very tasty Greek cuisine and pleasant staff, and most importantly, it is not a noisy street where you can relax without the noise of people 👌🏻👌🏻","Дуже смачна грецька кухня та приємний персонал, а саме головне не шумна вулиця де можна спокійно відпочити без галасу людей👌🏻👌🏻",Ilona Muzyka,https://www.google.com/maps/contrib/108309081181238589912/reviews,https://lh3.googleusercontent.com/a-/ALV-UjVpO4Rrd7tYE5OekaQ2jYbCYEsPQS6CPTXFDM5yPj8rzRzYIqqA=s128-c0x00000000-cc-rp-mo,2023-11-20T15:08:21Z
Мезе&Wine,places/ChIJZT17Y3fdOkcRrbA6xXK_JSY/reviews/ChdDSUhNMG9nS0VJQ0FnSUNEeGJ2ZXlRRRAB,a week ago,4,"A small menu with Greek dishes

Everything is very tasty ❤️","Невеличке меню з грецькими стравами

Все дуже смачно ❤️",Олексій Паламар,https://www.google.com/maps/contrib/113739282143381634945/reviews,https://lh3.googleusercontent.com/a-/ALV-UjVxeREQlNMpBS3wjM7dgpzAbklVvvE-shhGXhfo1ZT58mphHodyNg=s128-c0x00000000-cc-rp-mo-ba7,2024-03-30T15:12:22Z
